player_id,season,injury,fromDate,untilDate,days
119120,15/16,Bone sprain,2016-04-30,2016-05-06,7
119120,12/13,Hip problems,2013-02-05,2013-03-06,30
782889,24/25,Fitness,2024-09-10,2024-09-15,6
782889,24/25,Metatarsal fracture,2024-07-04,2024-09-09,68
431581,21/22,unknown injury,2021-12-06,2022-01-06,32
431581,21/22,unknown injury,2021-10-07,2021-10-29,23
431581,19/20,Pubalgia,2019-08-09,2019-08-29,21
482427,22/23,Cruciate ligament tear,2023-04-01,2023-06-30,91
482427,20/21,Corona virus,2021-02-03,2021-02-09,7
178590,22/23,unknown injury,2023-07-21,2023-08-10,21
178590,21/22,Cruciate ligament injury,2021-12-19,2022-09-08,264
178590,16/17,Hip injury,2017-09-01,2017-12-31,122
178590,14/15,unknown injury,2015-03-04,2015-03-06,3
386048,20/21,Ill,2020-12-01,2020-12-18,18
400109,24/25,Back injury,2025-02-24,2025-03-20,25
412363,24/25,Muscle injury,2024-11-09,2024-11-29,21
412363,24/25,Hamstring injury,2024-10-22,2024-11-04,14
412363,22/23,Rest,2023-05-12,2023-05-15,4
412363,22/23,Left hip flexor problems,2023-02-23,2023-03-01,7
412363,22/23,Muscle fatigue,2022-08-09,2022-08-23,15
412363,21/22,Corona virus,2021-12-16,2021-12-26,11
412363,21/22,Stomach flu,2021-11-28,2021-11-30,3
412363,21/22,Hamstring injury,2021-10-31,2021-11-19,20
412363,20/21,Hamstring injury,2020-12-24,2021-02-27,66
412363,19/20,Hamstring injury,2019-08-14,2019-09-09,27
538091,22/23,Ankle injury,2023-06-09,2023-08-31,84
538091,22/23,Ankle injury,2023-04-21,2023-05-28,38
538091,22/23,Broken ankle,2023-01-10,2023-03-25,75
538091,17/18,Groin injury,2018-02-16,2018-04-10,54
631007,22/23,bruise,2023-04-20,2023-04-27,8
114441,24/25,Meniscus injury,2024-10-06,2024-11-30,56
114441,22/23,muscular problems,2023-03-04,2023-03-06,3
114441,21/22,Ankle injury,2022-05-21,2022-07-03,44
114441,16/17,Hip problems,2017-03-22,2017-04-05,15
61336,20/21,Cruciate ligament tear,2021-02-01,2022-02-01,366
61336,19/20,Calf problems,2020-06-10,2020-06-13,4
61336,19/20,infection,2020-02-01,2020-02-03,3
61336,19/20,Stomach flu,2019-11-26,2019-12-02,7
61336,18/19,Fitness,2019-04-22,2019-05-06,15
61336,18/19,Back problems,2019-02-18,2019-04-22,64
61336,18/19,Adductor injury,2018-10-31,2018-11-21,22
203966,23/24,unknown injury,2024-03-26,2024-03-29,4
203966,23/24,unknown injury,2024-01-02,2024-01-09,8
203966,22/23,Rib fracture,2022-10-16,2022-11-26,42
203966,22/23,Ill,2022-07-19,2022-07-21,3
203966,21/22,Ill,2022-04-02,2022-04-09,8
203966,21/22,unknown injury,2022-03-21,2022-04-01,12
203966,21/22,Ill,2022-03-06,2022-03-12,7
203966,21/22,Meniscus tear,2021-12-23,2022-01-30,39
203966,20/21,Corona virus,2020-11-23,2020-12-15,23
289875,23/24,unknown injury,2023-09-20,2023-10-04,15
289875,23/24,unknown injury,2023-08-10,2023-08-30,21
289875,22/23,unknown injury,2023-03-29,2023-05-10,43
289875,22/23,unknown injury,2023-02-22,2023-03-15,22
289875,22/23,unknown injury,2023-01-26,2023-02-03,9
289875,21/22,unknown injury,2021-10-13,2021-11-03,22
289875,20/21,unknown injury,2021-04-28,2021-08-11,106
289875,20/21,unknown injury,2020-09-09,2020-09-23,15
289875,18/19,unknown injury,2019-05-13,2019-05-20,8
289875,18/19,unknown injury,2018-10-18,2018-10-30,13
867461,23/24,Hamstring injury,2024-06-15,2024-07-10,26
233264,23/24,unknown injury,2023-11-11,2023-11-21,11
233264,20/21,Corona virus,2020-11-09,2020-11-20,12
233264,18/19,Rest,2019-04-02,2019-04-04,3
233264,17/18,Rest,2017-11-27,2017-11-29,3
233264,17/18,Rest,2017-10-23,2017-10-25,3
233264,16/17,Achilles tendon problems,2017-02-27,2017-03-09,11
707164,23/24,Knee injury,2023-07-14,2023-12-04,144
750003,22/23,Knee problems,2022-04-08,2023-10-31,572
730802,23/24,Ill,2024-03-25,2024-03-31,7
72476,23/24,Nose surgery,2023-11-10,2023-11-26,17
72476,19/20,Ligament stretching,2020-06-21,2020-08-27,68
72476,18/19,Ligament injury,2019-05-31,2019-07-05,36
72476,17/18,Ligament stretching,2018-04-10,2018-04-13,4
72476,13/14,muscular problems,2013-10-10,2013-10-14,5
72476,12/13,Elbow injury,2012-10-29,2012-11-15,18
232454,24/25,Rest,2025-01-04,2025-01-08,5
232454,21/22,unknown injury,2022-02-12,2022-02-21,10
232454,21/22,Ill,2021-12-18,2022-01-12,26
232454,20/21,Corona virus,2021-01-26,2021-02-08,14
232454,20/21,Quarantine,2020-08-03,2020-08-10,8
232454,19/20,Shoulder injury,2020-03-04,2020-04-07,35
232454,18/19,Torn lateral ankle ligament,2019-05-12,2019-06-16,36
232454,18/19,fatigue fracture,2018-08-15,2018-11-27,105
232454,17/18,Foot bruise,2018-03-23,2018-03-26,4
232454,17/18,bruise,2018-01-08,2018-01-18,11
232454,17/18,Calf strain,2017-10-19,2017-10-23,5
232454,17/18,Foot bruise,2017-09-25,2017-10-05,11
232454,16/17,Inner ligament stretch of the knee,2016-07-04,2016-08-01,29
232454,15/16,Torn muscle fiber,2016-01-04,2016-01-11,8
633652,23/24,Ill,2023-12-08,2023-12-22,15
633652,22/23,Knee surgery,2023-02-16,2023-11-06,264
633652,21/22,Ill,2022-02-24,2022-03-03,8
633652,21/22,Hamstring injury,2021-10-23,2021-12-20,59
564968,22/23,unknown injury,2022-11-15,2023-02-28,106
564968,20/21,Corona virus,2021-01-06,2021-01-17,12
508994,19/20,unknown injury,2020-01-20,2020-01-24,5
508994,19/20,unknown injury,2019-07-08,2019-08-05,29
508994,18/19,Inguinal hernia,2019-04-03,2019-05-18,46
508994,18/19,Groin injury,2019-02-02,2019-03-16,43
209736,23/24,Broken cheekbone,2024-02-17,2024-04-26,70
209736,20/21,unknown injury,2021-04-05,2021-05-03,29
209736,20/21,Ankle sprain,2021-03-12,2021-03-22,11
209736,20/21,unknown injury,2020-11-24,2020-12-09,16
209736,19/20,Torn muscle fiber,2019-08-31,2019-09-12,13
38003,23/24,Cruciate ligament strain,2023-12-08,2024-01-24,48
38003,22/23,Thigh problems,2022-08-07,2022-08-25,19
38003,21/22,Ill,2022-03-04,2022-03-15,12
38003,21/22,unknown injury,2021-11-18,2021-11-30,13
38003,18/19,Groin injury,2018-10-08,2018-11-02,26
38003,11/12,Toe injury,2012-05-01,2012-05-05,5
696990,24/25,Ankle injury,2024-11-02,2024-11-10,9
696990,24/25,muscular problems,2024-10-20,2024-10-27,8
696990,21/22,influenza,2021-11-15,2021-11-19,5
624942,24/25,Broken collarbone,2025-01-18,2025-02-18,32
624942,23/24,Muscle injury,2023-10-06,2023-11-01,27
518441,21/22,Inner ligament stretch of the knee,2021-07-09,2021-08-11,34
604073,23/24,Meniscus injury,2024-03-30,2024-06-03,66
604073,21/22,unknown injury,2022-02-14,2022-06-06,113
421698,16/17,Cruciate ligament tear,2017-06-11,2018-02-23,258
212426,20/21,Cancer,2021-03-25,2021-11-15,236
161869,23/24,unknown injury,2024-01-20,2024-01-26,7
161869,21/22,Corona virus,2022-01-29,2022-02-05,8
161869,21/22,Hamstring injury,2022-01-09,2022-01-25,17
161869,21/22,Achilles tendon problems,2021-12-30,2022-01-06,8
161869,21/22,Groin injury,2021-10-03,2021-10-23,21
161869,21/22,Adductor injury,2021-08-26,2021-09-18,24
161869,19/20,Foot injury,2020-06-21,2020-07-01,11
161869,19/20,unknown injury,2019-12-15,2019-12-18,4
161869,18/19,Dead leg,2018-11-21,2019-01-15,56
161869,18/19,Hip injury,2018-10-25,2018-11-04,11
161869,17/18,Groin injury,2018-04-16,2018-05-10,25
161869,17/18,Ill,2018-02-04,2018-02-04,1
161869,17/18,Knock,2017-10-18,2017-11-24,38
161869,16/17,Appendicitis,2017-04-10,2017-05-01,22
161869,16/17,Bruised ribs,2017-03-27,2017-03-30,4
201731,20/21,Broken finger,2021-01-21,2021-03-20,59
201731,19/20,Cruciate ligament tear,2020-05-25,2020-12-03,193
201731,19/20,muscular problems,2019-11-21,2019-12-31,41
201731,19/20,Ankle injury,2019-09-13,2019-10-03,21
201731,18/19,Torn ankle ligaments,2019-01-29,2019-03-29,60
201731,17/18,Hand injury,2017-09-07,2017-10-07,31
201731,15/16,Meniscus injury,2016-06-14,2016-08-10,58
646974,20/21,Quarantine,2020-10-08,2020-10-22,15
399264,23/24,Knee injury,2023-12-30,2024-06-30,184
914716,23/24,unknown injury,2023-09-16,2024-01-02,109
250138,24/25,Ill,2025-02-20,2025-02-26,7
250138,24/25,Ill,2024-11-21,2024-12-02,12
250138,24/25,Adductor injury,2024-11-15,2024-12-02,18
250138,24/25,Back injury,2024-09-22,2024-10-03,12
250138,24/25,Cruciate ligament strain,2024-07-23,2024-08-27,36
250138,22/23,Cruciate ligament tear,2022-12-04,2023-06-30,209
250138,22/23,Muscle injury,2022-07-14,2022-07-27,14
250138,21/22,Groin injury,2022-02-03,2022-03-02,28
250138,20/21,Knee injury,2021-02-25,2021-03-31,35
250138,15/16,unknown injury,2015-08-18,2015-09-01,15
51730,21/22,Knee injury,2021-08-28,2021-09-27,31
51730,20/21,Hamstring injury,2020-12-05,2021-01-01,28
51730,20/21,Hamstring injury,2020-10-07,2020-10-28,22
51730,18/19,Cruciate ligament injury,2018-08-19,2019-06-17,303
866345,24/25,unknown injury,2025-02-17,2025-02-20,4
741142,24/25,Dental surgery,2025-01-06,2025-01-19,14
741142,23/24,Fever,2024-05-18,2024-05-22,5
741142,23/24,Torn muscle bundle,2023-09-12,2023-10-07,26
741142,23/24,ankle sprain,2023-07-09,2023-09-10,64
741142,20/21,Corona virus,2021-04-13,2021-04-27,15
331148,23/24,Calf problems,2023-09-17,2023-09-26,10
331148,20/21,strain,2021-04-06,2021-04-11,6
331148,19/20,flesh wound,2020-02-08,2020-02-22,15
331148,19/20,Torn muscle fiber,2019-10-14,2019-11-11,29
331148,18/19,Foot bruise,2018-11-14,2018-11-21,8
331148,18/19,strain,2018-08-13,2018-08-22,10
331148,17/18,Foot bruise,2017-09-10,2017-09-24,15
331148,17/18,Foot bruise,2017-09-09,2017-09-22,14
227081,24/25,Calf strain,2025-01-08,2025-02-07,31
227081,23/24,Injury to the ankle,2023-12-01,2024-01-19,50
227081,22/23,Calf injury,2023-05-26,2023-06-08,14
227081,22/23,Hamstring injury,2023-02-04,2023-03-12,37
227081,22/23,Knee problems,2022-11-17,2022-12-27,41
227081,22/23,Patellar tendon problems,2022-10-04,2022-10-14,11
227081,21/22,Hamstring muscle injury,2022-01-19,2022-02-28,41
227081,21/22,Hamstring injury,2021-12-05,2021-12-31,27
227081,21/22,muscular problems,2021-10-22,2021-10-26,5
227081,21/22,Hip bruise,2021-09-18,2021-09-27,10
227081,20/21,muscular problems,2021-05-16,2021-05-21,6
227081,20/21,Calf injury,2020-12-23,2021-01-15,24
227081,20/21,muscular problems,2020-12-20,2020-12-22,3
227081,20/21,Lumbago,2020-09-30,2020-10-03,4
227081,19/20,Collateral ligament injury,2020-07-05,2020-07-22,18
123275,23/24,Knee injury,2023-09-03,2023-09-15,13
123275,23/24,Knee injury,2023-08-30,2023-09-01,3
123275,23/24,Thigh problems,2023-07-30,2023-08-11,13
123275,22/23,Ankle injury,2023-02-08,2023-03-18,39
123275,21/22,Knock,2022-04-05,2022-04-11,7
123275,21/22,Ill,2022-02-22,2022-03-06,13
123275,21/22,Ill,2021-11-23,2021-11-29,7
123275,20/21,Knee injury,2020-12-27,2021-10-11,289
123275,19/20,bruise,2020-07-06,2020-07-17,12
123275,19/20,Calf problems,2019-12-29,2020-01-15,18
123275,19/20,Ill,2019-12-09,2019-12-11,3
123275,19/20,Ill,2019-11-05,2019-11-11,7
123275,18/19,Foot injury,2018-09-30,2018-10-27,28
123275,18/19,Foot injury,2018-08-26,2018-09-29,35
123275,17/18,Knee problems,2018-01-24,2018-02-05,13
315334,23/24,Knee surgery,2024-05-01,2024-10-14,167
315334,22/23,Knee injury,2022-11-14,2022-11-23,10
315334,22/23,Fitness,2022-08-22,2022-09-11,21
315334,22/23,Hamstring injury,2022-07-29,2022-08-21,24
315334,21/22,Thigh problems,2022-05-13,2022-05-19,7
315334,21/22,Corona virus,2022-03-19,2022-03-27,9
315334,21/22,Capsular tear of ankle joint,2021-07-24,2021-08-31,39
315334,20/21,unknown injury,2021-03-24,2021-03-31,8
315334,20/21,Knee problems,2020-10-25,2020-10-27,3
315334,19/20,muscular problems,2020-06-15,2020-07-15,31
315334,19/20,Fitness,2020-01-28,2020-02-29,33
315334,18/19,Cruciate ligament tear,2019-05-12,2020-01-28,262
193130,23/24,muscular problems,2023-08-07,2023-08-16,10
193130,20/21,Ill,2020-10-21,2021-06-30,253
193130,17/18,Knee injury,2018-05-11,2018-09-27,140
167792,22/23,Ankle problems,2023-03-06,2023-03-10,5
167792,22/23,Thigh problems,2022-10-28,2022-11-11,15
167792,18/19,Rest,2018-10-30,2018-11-01,3
167792,18/19,Calf injury,2018-08-30,2018-09-10,12
167792,17/18,Shoulder injury,2018-01-21,2018-03-03,42
167792,16/17,unknown injury,2017-02-11,2017-04-06,55
167792,16/17,unknown injury,2016-12-19,2016-12-31,13
167792,15/16,Rest,2015-11-10,2015-11-12,3
429916,22/23,Foot injury,2022-08-26,2022-11-04,71
429916,21/22,Corona virus,2022-02-10,2022-02-24,15
429916,21/22,Ill,2021-12-02,2021-12-09,8
429916,20/21,Knock,2021-05-11,2021-06-30,51
429916,20/21,Knock,2021-04-01,2021-04-08,8
429916,20/21,Quarantine,2021-03-06,2021-03-11,6
925505,23/24,unknown injury,2023-12-04,2024-01-12,40
669099,24/25,Cruciate ligament tear,2024-11-10,2025-07-01,234
345199,17/18,minor knock,2017-07-03,2017-07-04,2
256013,24/25,Foot bruise,2024-08-09,2024-08-11,3
256013,23/24,Foot bruise,2024-05-17,2024-05-19,3
256013,23/24,unknown injury,2024-04-15,2024-04-30,16
256013,23/24,Foot injury,2024-03-07,2024-03-30,24
256013,23/24,Ill,2024-02-08,2024-02-10,3
256013,23/24,Bone bruise,2024-01-13,2024-01-15,3
256013,22/23,Foot bruise,2023-04-16,2023-04-18,3
439351,24/25,Hip injury,2024-11-07,2024-11-15,9
439351,21/22,unknown injury,2021-11-03,2021-11-24,22
439351,20/21,Ankle injury,2021-02-11,2021-02-21,11
124384,18/19,Muscle injury,2018-12-11,2019-01-22,43
31552,16/17,Thigh problems,2016-11-24,2016-12-13,20
31552,14/15,Hamstring injury,2015-04-01,2015-04-17,17
31552,13/14,Hamstring injury,2013-09-29,2013-12-10,73
547312,21/22,unknown injury,2022-01-07,2022-01-24,18
547312,20/21,Knock,2021-04-11,2021-05-06,26
183397,23/24,unknown injury,2023-08-16,2023-12-11,118
183397,21/22,unknown injury,2022-04-16,2022-04-18,3
183397,20/21,unknown injury,2021-04-28,2021-05-11,14
183397,20/21,Ankle injury,2021-01-22,2021-02-24,34
183397,19/20,Metatarsal fracture,2019-07-05,2019-11-01,120
183397,17/18,Knee injury,2017-08-07,2017-09-14,39
183397,16/17,Hip injury,2016-12-01,2017-01-19,50
183397,16/17,Ankle injury,2016-09-09,2016-10-03,25
183397,14/15,Ill,2014-08-30,2014-09-08,10
183397,11/12,Metatarsal fracture,2012-01-30,2012-04-16,78
628380,23/24,unknown injury,2023-10-27,2023-11-29,34
866001,21/22,Muscle injury,2021-08-28,2021-09-23,27
526895,22/23,Syndesmosis ligament tear,2023-03-18,2023-04-21,35
700643,22/23,influenza,2023-03-30,2023-04-02,4
454721,24/25,Knee problems,2025-02-03,2025-02-23,21
454721,24/25,cold,2024-08-08,2024-08-11,4
454721,23/24,unknown injury,2023-08-06,2023-08-17,12
454721,21/22,Bruised ribs,2021-10-01,2021-11-21,52
99296,21/22,Achilles tendon rupture,2021-09-03,2022-10-01,394
96850,14/15,muscular problems,2014-10-31,2014-11-26,27
96850,14/15,muscular problems,2014-09-30,2014-10-29,30
96850,11/12,unknown injury,2011-10-27,2012-01-01,67
94603,20/21,Achilles tendon rupture,2020-12-02,2021-07-01,212
94603,20/21,Ill,2020-11-03,2020-11-05,3
94603,18/19,Knock,2019-04-25,2019-04-30,6
94603,18/19,Knee injury,2018-09-15,2018-11-19,66
94603,17/18,Foot injury,2017-11-29,2017-12-31,33
94603,17/18,Groin strain,2017-11-16,2017-11-20,5
94603,15/16,Groin surgery,2015-12-19,2016-04-03,107
94603,11/12,Head injury,2011-08-21,2011-08-30,10
707657,23/24,unknown injury,2023-07-19,2023-08-10,23
707657,21/22,unknown injury,2022-05-04,2022-05-11,8
707657,19/20,unknown injury,2019-11-20,2020-06-30,224
707657,19/20,unknown injury,2019-09-18,2019-10-16,29
107444,22/23,Hamstring injury,2023-01-20,2023-02-24,36
107444,22/23,Knee injury,2022-08-10,2022-09-07,29
107444,16/17,Knee injury,2017-08-01,2017-09-20,51
593837,24/25,Ankle injury,2024-11-26,2025-01-19,55
593837,23/24,Hamstring injury,2024-04-03,2024-05-11,39
593837,23/24,Muscle injury,2024-02-28,2024-03-13,15
593837,23/24,Hamstring injury,2023-08-20,2023-09-11,23
444209,24/25,Knock,2024-07-25,2024-08-27,34
444209,22/23,Muscle injury,2022-08-21,2023-01-01,134
444209,19/20,Hamstring strain,2019-10-07,2019-10-21,15
216608,24/25,Adductor tear,2025-01-06,2025-01-27,22
216608,24/25,Fitness,2024-10-06,2024-10-21,16
216608,24/25,Metatarsal fracture,2024-08-15,2024-10-06,53
216608,23/24,unknown injury,2024-05-22,2024-05-26,5
216608,23/24,unknown injury,2024-05-02,2024-05-09,8
216608,23/24,influenza,2024-01-20,2024-01-26,7
216608,22/23,Fitness,2023-04-27,2023-05-04,8
216608,22/23,unknown injury,2023-03-17,2023-04-27,42
216608,22/23,unknown injury,2023-02-03,2023-02-06,4
216608,21/22,bruise,2022-02-27,2022-03-20,22
216608,21/22,Thigh problems,2021-08-23,2021-09-07,16
216608,20/21,unknown injury,2021-05-01,2021-05-16,16
695933,23/24,Abdominal muscle strain,2023-09-08,2023-10-26,49
792377,24/25,Knock,2024-08-08,2024-11-04,89
792377,23/24,Cruciate ligament tear,2023-09-11,2024-03-11,183
792377,23/24,Cruciate ligament tear,2023-09-06,2024-06-12,281
543727,24/25,Calf muscle tear,2025-01-13,2025-01-30,18
543727,21/22,unknown injury,2022-04-05,2022-06-01,58
383279,18/19,unknown injury,2019-03-27,2019-04-18,23
383279,17/18,unknown injury,2018-05-11,2018-06-30,51
383279,16/17,unknown injury,2016-11-17,2017-03-02,106
267396,24/25,Muscle injury,2024-08-11,2024-09-09,30
267396,23/24,Muscle injury,2024-04-19,2024-04-24,6
267396,23/24,unknown injury,2023-09-06,2023-10-06,31
267396,23/24,Hip injury,2023-07-30,2023-08-24,26
267396,22/23,unknown injury,2022-10-21,2022-11-14,25
267396,22/23,unknown injury,2022-07-04,2022-09-10,69
537439,23/24,Ill,2023-09-23,2023-09-26,4
537439,21/22,Meniscus tear,2022-01-29,2022-03-04,35
537439,20/21,Shoulder injury,2021-03-15,2021-06-30,108
807941,24/25,Ill,2025-01-15,2025-01-22,8
807941,23/24,Metatarsal fracture,2023-09-14,2023-11-29,77
272642,24/25,flu,2025-02-19,2025-02-21,3
272642,24/25,Knee injury,2025-01-29,2025-02-07,10
272642,24/25,Ill,2025-01-18,2025-01-21,4
272642,24/25,unknown injury,2024-12-28,2025-01-07,11
272642,24/25,unknown injury,2024-11-21,2024-11-24,4
272642,24/25,bruise,2024-07-21,2024-07-24,4
272642,23/24,unknown injury,2024-05-11,2024-05-31,21
272642,22/23,Hamstring injury,2023-04-06,2023-05-05,30
272642,22/23,Ill,2023-01-06,2023-01-09,4
272642,22/23,Muscle injury,2022-10-14,2022-10-26,13
272642,22/23,Hamstring injury,2022-08-29,2022-10-05,38
272642,21/22,Ill,2022-03-07,2022-03-12,6
272642,21/22,Knock,2022-02-14,2022-03-04,19
272642,21/22,Calf injury,2021-12-28,2022-01-05,9
272642,20/21,Groin injury,2021-02-28,2021-04-04,36
189715,22/23,unknown injury,2023-06-11,2023-06-25,15
189715,22/23,unknown injury,2022-10-02,2022-10-30,29
189715,21/22,unknown injury,2021-09-09,2021-09-30,22
189715,20/21,Muscle injury,2020-10-30,2020-11-20,22
189715,19/20,Corona virus,2020-06-17,2020-06-26,10
189715,19/20,Hip problems,2019-08-13,2019-08-27,15
189715,18/19,unknown injury,2019-04-02,2019-04-18,17
189715,18/19,unknown injury,2018-08-18,2018-09-08,22
189715,15/16,Knee problems,2015-12-01,2016-06-25,208
189715,12/13,surgery,2012-09-29,2013-03-29,182
330806,23/24,unknown injury,2024-01-17,2024-01-21,5
330806,21/22,Fitness,2021-10-05,2021-11-08,35
330806,20/21,Cruciate ligament tear,2021-04-05,2021-10-05,184
330806,20/21,unknown injury,2020-12-28,2021-01-13,17
86793,24/25,Shoulder injury,2025-01-27,2025-03-20,53
86793,24/25,Calf strain,2024-12-10,2025-01-13,35
86793,24/25,Muscle injury,2024-10-31,2024-12-02,33
86793,24/25,Muscle injury,2024-08-01,2024-08-20,20
86793,23/24,Muscle injury,2023-12-22,2024-01-05,15
86793,23/24,Hamstring strain,2023-11-06,2023-11-24,19
86793,22/23,Leg injury,2023-02-23,2023-03-16,22
86793,21/22,Knee surgery,2022-04-19,2022-05-07,19
86793,20/21,Broken hand,2021-05-09,2021-05-24,16
86793,20/21,Metacarpal fracture,2021-05-09,2021-05-24,16
86793,20/21,unknown injury,2021-03-31,2021-04-24,25
86793,20/21,Corona virus,2020-10-26,2020-11-07,13
86793,19/20,Thigh problems,2020-06-30,2020-07-09,10
86793,19/20,Hamstring injury,2020-02-25,2020-03-10,15
86793,19/20,Hamstring injury,2019-09-11,2020-01-15,127
535033,24/25,Meniscus injury,2024-09-05,2024-10-17,43
535033,23/24,Ill,2024-03-26,2024-04-03,9
535033,22/23,Torn muscle bundle,2022-07-31,2022-08-20,21
289460,24/25,Ill,2024-10-14,2024-10-31,18
289460,23/24,Muscle injury,2024-03-10,2024-04-25,47
289460,23/24,Muscle injury,2023-09-16,2023-10-19,34
289460,22/23,Leg injury,2023-02-13,2023-02-28,16
289460,21/22,Eye injury,2022-01-14,2022-04-15,92
289460,21/22,unknown injury,2021-08-01,2021-09-25,56
289460,21/22,concussion,2021-07-22,2021-07-26,5
289460,20/21,unknown injury,2020-10-20,2021-01-01,74
289460,20/21,unknown injury,2020-09-21,2020-10-01,11
289460,19/20,unknown injury,2019-11-26,2020-02-28,95
289460,18/19,Elbow injury,2019-05-12,2019-05-22,11
289460,18/19,Broken arm,2018-07-01,2018-10-01,93
698547,23/24,Muscle injury,2024-02-05,2024-04-17,73
210081,13/14,Broken leg,2014-02-15,2014-04-07,52
483916,24/25,concussion,2024-12-08,2024-12-15,8
483916,24/25,Ill,2024-11-02,2024-11-04,3
483916,24/25,Ill,2024-09-21,2024-09-23,3
483916,23/24,unknown injury,2024-02-14,2024-03-01,17
483916,23/24,unknown injury,2023-11-03,2023-11-19,17
65467,23/24,Knock,2024-05-10,2024-05-18,9
65467,23/24,unknown injury,2023-09-27,2023-11-05,40
65467,20/21,Cruciate ligament tear,2020-12-14,2021-06-14,183
65467,17/18,Hamstring injury,2018-04-07,2018-05-04,28
65467,17/18,Hamstring injury,2017-08-01,2017-09-09,40
65467,16/17,Knock,2017-05-06,2017-05-21,16
65467,14/15,ankle sprain,2014-10-27,2014-12-08,43
65467,14/15,Leg injury,2014-08-25,2014-08-28,4
65467,10/11,Back problems,2010-11-11,2010-12-30,50
192446,23/24,Knee surgery,2024-06-01,2024-11-10,163
192446,23/24,Achilles tendon problems,2023-09-03,2023-09-20,18
192446,22/23,Groin injury,2023-04-20,2023-07-23,95
192446,22/23,Knock,2023-03-05,2023-03-27,23
192446,20/21,Knock,2020-11-14,2021-04-26,164
58957,17/18,unknown injury,2017-12-02,2018-01-07,37
58957,14/15,Meniscus damage,2015-04-16,2015-05-01,16
58957,14/15,unknown injury,2015-03-15,2015-04-01,18
403177,24/25,Ankle injury,2024-10-24,2024-11-25,33
403177,22/23,Ankle injury,2023-02-06,2023-03-04,27
403177,16/17,unknown injury,2017-02-18,2017-06-01,104
256186,21/22,Heel spur,2021-07-01,2021-12-31,184
365247,22/23,Arm injury,2023-05-13,2023-06-12,31
365247,21/22,unknown injury,2021-11-08,2021-11-28,21
365247,16/17,Outer ligament problems,2017-04-24,2017-05-29,36
186589,21/22,Quarantine,2021-07-18,2021-07-29,12
186589,14/15,Groin injury,2014-11-20,2015-05-31,193
186589,14/15,Knee injury,2014-09-10,2014-09-20,11
186589,12/13,Thigh problems,2012-09-03,2012-09-26,24
143812,24/25,Hamstring injury,2024-11-28,2025-02-27,92
143812,24/25,minor knock,2024-10-02,2024-10-07,6
143812,23/24,strain,2024-02-14,2024-02-25,12
143812,23/24,Strain in the thigh and gluteal muscles,2023-11-12,2023-11-24,13
143812,22/23,Knee problems,2023-06-04,2023-06-22,19
143812,22/23,Hamstring muscle injury,2023-05-04,2023-05-15,12
143812,22/23,Knee problems,2023-04-12,2023-04-19,8
143812,21/22,muscular problems,2022-05-10,2022-05-17,8
143812,21/22,Corona virus,2022-03-22,2022-03-26,5
143812,21/22,Inflammation in the knee,2022-02-11,2022-02-22,12
143812,20/21,Corona virus,2021-03-18,2021-03-30,13
143812,19/20,Knee injury,2020-07-11,2021-01-25,199
143812,19/20,Meniscus injury,2020-06-12,2020-07-04,23
143812,19/20,Muscle injury,2019-10-22,2019-10-31,10
143812,18/19,Muscle injury,2019-06-18,2019-07-10,23
12359,23/24,Calf injury,2023-09-22,2023-10-22,31
12359,22/23,Calf injury,2023-03-09,2023-05-11,64
12359,22/23,unknown injury,2022-11-10,2022-11-29,20
12359,22/23,unknown injury,2022-10-07,2022-10-23,17
12359,21/22,Back problems,2021-11-25,2021-12-13,19
12359,21/22,Back problems,2021-10-07,2021-10-15,9
12359,21/22,unknown injury,2021-08-26,2021-09-10,16
12359,14/15,flu,2014-11-01,2014-11-07,7
12359,14/15,Fever,2014-04-17,2014-04-20,4
12359,12/13,flu,2012-09-14,2012-09-21,8
80069,21/22,Quarantine,2022-01-13,2022-01-23,11
470816,24/25,Foot injury,2024-10-22,2024-10-31,10
470816,22/23,Outer ligament problems,2022-08-22,2022-09-05,15
470816,22/23,Corona virus,2022-06-27,2022-07-04,8
470816,22/23,Bursitis,2022-05-16,2022-07-25,71
470816,20/21,Torn muscle fiber in the adductor area,2021-03-11,2021-04-15,36
77869,23/24,Knee surgery,2023-07-17,2023-09-10,56
77869,22/23,Knee medial ligament tear,2023-05-10,2023-06-26,48
77869,21/22,Corona virus,2021-11-19,2021-12-03,15
77869,21/22,Knee problems,2021-08-09,2021-08-15,7
77869,20/21,Quarantine,2020-11-30,2020-12-16,17
77869,19/20,Ankle injury,2019-07-01,2019-12-31,184
77869,18/19,Back problems,2019-05-10,2019-05-12,3
77869,14/15,Knee problems,2015-02-17,2015-02-26,10
503781,23/24,Shoulder injury,2023-12-17,2024-02-19,65
318379,24/25,unknown injury,2024-10-20,2024-11-08,20
318379,21/22,unknown injury,2022-04-24,2022-05-30,37
318379,19/20,Ankle injury,2019-08-28,2019-09-09,13
504075,23/24,Hamstring injury,2024-03-04,2024-05-31,89
504075,23/24,Muscle injury,2023-07-14,2023-12-14,154
504075,22/23,unknown injury,2022-10-17,2022-11-07,22
504075,22/23,unknown injury,2022-08-01,2022-09-01,32
504075,21/22,unknown injury,2021-10-07,2021-10-12,6
697065,24/25,strain,2024-07-30,2024-08-06,8
198613,18/19,Calf problems,2019-01-27,2019-02-26,31
198613,17/18,Muscle injury,2018-02-22,2018-04-13,51
